position_0,position_1,position_2,density,radius
9.033920867113204561e-04,2.227440807819815074e-04,1.635312460705392332e-04,4.386075256704289131e+03,3.683899730545742390e-05
1.390299992092865764e-03,3.314204438199873804e-03,2.272055739539528233e-04,4.386064420340986544e+03,2.758072384147474548e-05
3.009258212497200723e-03,1.759964075858790750e-03,4.605957651173371668e-04,4.386055762176662938e+03,1.812279857792210608e-05
3.869155610010150022e-03,9.789930560588674512e-04,4.900692600197596163e-04,4.386041463111621852e+03,3.772090515688725985e-05
2.478606586385833938e-03,3.246544324884967532e-03,3.801388607670431173e-04,4.386084814789624943e+03,3.566519192047727069e-05
1.701280716151840847e-03,9.319035756528940440e-04,7.301846631111951727e-05,4.386040024638905379e+03,3.604636116562699391e-05
2.139457865478472734e-03,3.925196488333243354e-03,4.252955504116448775e-04,4.386036177882703669e+03,3.682028162202998677e-05
1.317707821267885071e-03,3.293040896550081253e-03,4.484195901722710562e-04,4.386047581427145815e+03,2.411074622480547010e-05
1.139815793478003540e-03,8.675133658112073212e-05,9.410643361320679271e-05,4.386023808869529603e+03,3.039101569805468704e-05
3.489940749498249024e-03,3.329050500498828211e-03,1.875922100699138455e-04,4.386083318763126954e+03,2.555485736138122382e-05
1.157475369543150027e-03,3.148699772840839097e-03,5.286234557418020277e-04,4.386053715063045274e+03,3.885779552248347677e-05
3.097384884131582951e-03,2.415066213623276187e-03,1.632696853126011129e-04,4.386052380945451659e+03,3.432745466992972896e-05
2.101449065852200454e-03,9.500130804235304514e-04,4.663534931700879095e-04,4.386056664581297809e+03,2.995564073919463255e-05
1.553192326015536296e-03,3.319001249340355897e-03,2.345667417715963121e-04,4.386049875991080626e+03,2.365560428996864648e-05
3.277387104641769303e-03,1.343149578355273908e-03,2.676276213996802919e-04,4.386019433300344645e+03,2.963219405870822379e-05
2.455055861240902203e-03,3.068160340534593369e-04,5.421540213564271385e-04,4.386054742610170251e+03,2.986367018004867547e-05
2.289115155230299521e-03,2.030716128178180861e-03,4.791614106602287790e-04,4.386059496515773390e+03,3.605687503958523294e-05
3.437778768228963357e-03,2.087503549126055059e-03,5.268359672808552597e-04,4.386046505978318237e+03,3.454719315644224980e-05
2.933692538860809169e-04,4.834871870277897407e-04,3.504194468712953188e-04,4.386061590173275363e+03,3.953730291496649111e-05
1.425630812751549001e-03,1.859197015363230369e-03,2.078829528545418236e-04,4.386037561403640211e+03,3.209449719011041340e-05
1.623791503843673026e-03,3.274024600774088842e-03,3.512877746549721535e-04,4.386037244027156703e+03,2.566399396364455699e-05
3.953794526481545918e-03,3.126991352919229403e-03,1.803933258765038337e-04,4.386033584626530683e+03,3.577366104012895094e-05
1.074640597064063525e-03,1.355612422198123430e-03,4.808142532377681928e-04,4.386044572313169738e+03,3.662161800081193639e-05
1.407250455874018737e-04,9.387474409824025879e-04,5.159048504426584332e-04,4.386066995741606661e+03,3.339709976753672631e-05
2.549285318654806627e-03,9.275003396090773441e-04,1.521660379767669877e-04,4.386065708015596101e+03,3.681446778269478542e-05
3.426967849417545797e-03,3.549507049018949846e-03,1.694860034008346776e-04,4.386045045952666442e+03,3.240952052053077900e-05
1.687260989377887448e-03,3.316412273661299270e-03,4.448092038281500535e-04,4.386053744334440125e+03,3.283168061559616120e-05
3.235926938605519342e-03,2.072435976175907111e-03,5.210532662376548066e-04,4.386059724927486968e+03,3.143751984363867322e-05
1.311196952337535370e-03,6.412675781107274190e-04,4.163758102977798531e-04,4.386038330227290317e+03,2.123195082483098642e-05
2.155425341362537505e-03,3.400392122445773050e-03,6.989941947681660688e-05,4.386034033707346680e+03,2.531256803173547308e-05
3.359817934894582941e-03,1.182170932515537410e-03,3.861767014922368136e-04,4.386081550091499594e+03,2.175154107003543746e-05
1.922733223883063385e-04,2.430757629507274836e-03,4.153584856689680987e-04,4.386054970663596578e+03,3.452941314985624640e-05
1.482793835371782644e-03,8.785403566856063180e-04,3.203440784216611678e-04,4.386084269176206362e+03,2.968758127850550186e-05
3.311022523180822720e-03,1.305702965183340968e-03,1.676329528172401705e-04,4.386043043382806900e+03,3.262499185502244211e-05
1.133513038809703770e-03,3.760422037347398421e-03,2.268791415622535990e-04,4.386058859282486992e+03,4.019593574494968323e-05
4.277595899844904159e-05,3.110632435685698350e-03,4.081803444060570166e-04,4.386037318006930036e+03,2.856490901424924174e-05
5.374370487607050932e-04,3.909376399744491845e-03,3.580981685373789305e-04,4.386039372198563797e+03,3.118202908007991101e-05
2.003061023155304921e-03,1.537480770749107472e-03,5.100812254122302335e-04,4.386050495967314419e+03,3.652422634797245399e-05
9.902846726351048623e-04,1.155150108099124457e-03,9.472819075458673271e-05,4.386042209918847220e+03,2.818103261363845752e-05
3.023919784001749718e-03,2.377566918926166725e-03,3.601544867513362938e-04,4.386033999424466856e+03,2.422939595975897361e-05
8.903666084012532792e-04,2.595821934218220904e-03,4.437312240145373861e-04,4.386039457862416384e+03,2.927735865027116487e-05
1.439157081456357654e-03,3.189266514358874999e-03,2.173640512567096797e-04,4.386020223477238687e+03,2.674998222319731897e-05
3.011362873318894264e-03,1.731972232789997699e-04,3.264985821598382840e-04,4.386058926147518832e+03,4.104574846064389657e-05
3.842832563645348729e-03,3.888824393677279504e-03,1.854476151314846913e-04,4.386049671524392579e+03,3.756302824075045607e-05
1.769637822575720982e-03,2.820512078275193681e-04,4.982570045862005567e-04,4.386028190352779347e+03,3.448289735438055342e-05
2.268928567081035259e-03,1.549383993996398959e-03,9.793070676587983575e-05,4.386034266374973413e+03,3.908325197884021679e-05
3.753589166558367243e-03,2.118611627580715105e-03,1.860237667778422339e-04,4.386028979001848711e+03,3.746914391007166105e-05
1.409045713418775490e-03,1.095319280390670081e-03,3.555223532658661470e-04,4.386054754825388954e+03,2.732316321376119700e-05
3.685713918439594526e-03,3.398452666129308120e-03,2.793744013947069543e-04,4.386028187144720505e+03,3.970148473678316816e-05
3.284399753336546702e-03,1.697508441714621610e-03,1.677689873371164672e-04,4.386061430816100255e+03,3.307463713753593597e-05
3.897357351986746772e-03,1.230277761336678486e-03,2.074723507092396391e-04,4.386016369806312468e+03,3.754858705540941178e-05
3.919779021569604581e-03,5.648589856523252798e-04,4.355750255384767725e-04,4.386038761253440498e+03,3.981316876508320015e-05
3.717322632396268933e-03,2.046478241455530062e-03,3.111020686700566784e-05,4.386070407784168310e+03,2.974718044614557954e-05
1.506577634681905168e-03,4.659922618720664374e-04,2.539668104250400655e-04,4.386059612278152599e+03,2.537940064801845968e-05
3.143770151158044573e-03,1.758298508039480863e-03,2.629896574727653979e-04,4.386025903877261953e+03,2.816446199410295036e-05
2.223587996679418644e-03,2.321627089775896505e-03,4.913802183424330295e-04,4.386065272551179078e+03,3.143109594995374987e-05
1.247901162797311267e-03,3.262381686802621247e-03,3.345787276695068790e-04,4.386049709798216099e+03,3.777672015122611319e-05
1.217595306473984130e-03,1.196400546930198637e-03,2.274569863177051748e-04,4.386066979701419768e+03,3.879548971651978112e-05
2.486227866214382916e-03,9.332188580572527278e-04,5.366291094283957624e-04,4.386054242635426817e+03,1.852222733894532704e-05
2.294757534898360114e-03,3.652630414561041337e-03,5.746852648372121556e-05,4.386057857585375132e+03,3.265674163383497879e-05
1.380293904705895587e-03,1.210904360334079963e-04,1.776021848151246145e-04,4.386090278462382230e+03,3.128695792344753958e-05
3.427716139850559007e-03,1.724365766279320489e-04,2.652706168609029200e-04,4.386037853125177207e+03,2.805163827115933419e-05
4.899037988346803454e-04,1.671632344270866741e-03,4.859130606023360642e-04,4.386055249638859095e+03,2.567184390484683349e-05
2.484884378573566730e-03,2.932790196080584284e-03,2.185352181597212254e-04,4.386048344096300752e+03,3.006294345602646625e-05
3.740568542690234869e-03,2.819615001832490465e-03,2.595941378582496454e-04,4.386020955443032108e+03,4.165439848814433537e-05
1.710246553016592707e-03,3.649756635340218464e-03,3.412842605141174065e-04,4.386014168294965202e+03,2.983164608187620365e-05
2.811989047487281016e-03,1.673579092321384170e-03,1.523271093417581483e-04,4.386030438248301834e+03,3.277411550136773551e-05
2.878319507231977183e-03,2.423617920643088980e-03,3.007101137320580993e-04,4.386056363067432358e+03,3.560053488202897956e-05
2.488525624572403457e-03,8.509201246893921848e-04,4.584498897276163311e-04,4.386052811584909250e+03,3.047120674052824452e-05
3.753647442083891343e-03,3.530374722484129132e-03,2.084019616362931774e-04,4.386052232768450267e+03,4.351518863280544021e-05
2.187556826213108135e-03,3.670052018132600059e-03,3.185316368224664946e-04,4.386019386879022022e+03,4.279449137679953053e-05
2.058899915787358158e-03,1.942804081893615331e-04,6.628846294575880811e-05,4.386048719771501055e+03,2.861037874483264492e-05
6.165938293645779878e-05,3.626149190513751862e-03,2.509795113149526961e-04,4.386073814178068460e+03,3.245987596064854846e-05
1.876098165450455074e-03,3.361194326373000314e-03,3.591099608805277399e-04,4.386045685524945839e+03,2.946472664749303917e-05
2.431612893093882798e-03,1.198017503982975367e-03,4.808490467232858748e-04,4.386055292427848144e+03,2.919360392535827296e-05
6.781297263047059111e-04,2.324019853887065849e-04,1.286296061510542677e-04,4.386062817221299156e+03,2.215911225550420423e-05
1.086797671117972633e-03,1.144098559870197589e-03,3.906729103860787002e-04,4.386063048427414287e+03,3.411824300065302752e-05
8.896617987486309630e-04,2.695136625094724566e-03,8.128765932799206077e-05,4.386050803603327040e+03,3.253906720683047486e-05
6.050766271103190418e-04,2.034879054772109445e-03,5.336847173010990332e-04,4.386067781227180603e+03,2.305399120598345948e-05
3.417352882416584484e-03,3.847744522763470697e-03,3.815334750804090752e-04,4.386045417240727147e+03,2.908698319700194846e-05
2.689116793152745381e-03,2.490035057047504125e-03,3.638117124785346834e-04,4.386070234877113762e+03,4.022035451243286230e-05
6.085142687603710496e-04,2.172472775210231456e-03,2.381086545860582407e-04,4.386038278017404082e+03,2.838487315720862998e-05
1.773177085979935758e-03,2.093158569085212025e-03,9.662079893430871778e-05,4.386040326040008949e+03,2.634942695280396388e-05
1.447041004621157229e-03,2.820397188967567275e-04,5.567700179293552090e-04,4.386023262141244231e+03,3.234617682100142903e-05
5.084895790817405567e-04,1.055860204512022813e-03,4.995132480537060882e-04,4.386063718883809997e+03,4.505896422076316427e-05
1.931823339272894548e-03,5.632674767619772274e-04,2.371212927840739987e-04,4.386046519017282662e+03,2.843137494541612471e-05
4.904327428279771448e-04,8.219046885391033744e-04,6.265923124819099024e-05,4.386037677538226490e+03,3.509310035970609814e-05
1.757436328081081640e-03,3.204075876245226790e-03,3.452821580312637802e-04,4.386037823476988706e+03,3.663725351304932709e-05
2.419351697408683461e-03,8.193122898685060345e-04,2.151871517604356915e-04,4.386071389260389878e+03,2.834880440790153947e-05
3.356088544352123833e-03,3.811258799475394292e-04,4.889641208907629386e-04,4.386066102477200729e+03,3.603249825906833936e-05
1.935756169185880214e-03,3.327999841636847776e-03,2.019183561650212636e-04,4.386052237028182390e+03,3.053543012725114318e-05
1.366480665600788022e-03,2.989075875224858625e-03,4.513523803375316763e-04,4.386054907690104301e+03,3.446594293524774211e-05
9.372250338643484720e-04,3.858871512082921468e-03,7.935164995021454530e-05,4.386048929556147414e+03,3.448484343704168891e-05
3.025099727871523314e-04,2.375709307694086943e-03,4.189335990106683467e-04,4.386045429720520588e+03,3.302238247510146612e-05
3.820750208023595239e-03,1.624484274076488759e-03,3.865277966773952449e-05,4.386072801194507520e+03,2.472878595265082894e-05
2.403730625092547792e-03,1.174837924070846508e-03,2.648868458574059120e-04,4.386030958361404373e+03,3.816818331604302753e-05
1.954564971603720436e-03,2.839988345512095384e-04,2.924243420979085991e-04,4.386046578252041400e+03,2.979235706807700895e-05
1.709304862512915288e-03,2.838562771635183904e-03,3.794397645029834584e-04,4.386043351581374736e+03,2.732204864602797491e-05
7.549786535242503484e-04,8.377332007272711868e-04,1.617692655024879445e-04,4.386049922950690416e+03,2.242135604591227044e-05
7.375285104136353924e-04,2.618213532364931963e-03,5.631979759359197332e-04,4.386048231446277896e+03,3.383706435392307084e-05
2.597730780988101364e-03,2.419219904087098819e-03,2.522943716938108420e-04,4.386050787312739885e+03,3.518078311597644961e-05
1.257912951941407348e-03,3.627643432549751065e-03,5.624030026957877685e-04,4.386032061261686067e+03,2.025378024795030572e-05
1.987315388136332017e-03,1.174512956239582694e-03,4.444200959502658571e-04,4.386050547630618894e+03,3.267637415650099890e-05
5.505101033123848374e-04,3.047407373004009431e-03,4.734206857913189734e-04,4.386038394666940803e+03,2.813674600824925419e-05
5.256217335329832572e-04,3.874384376050987039e-03,5.576461010558889922e-04,4.386035070236810498e+03,3.466572715416146313e-05
3.723248088497645592e-03,1.984353784443716046e-03,1.613837959141851139e-04,4.386024896817065382e+03,2.705378387077572993e-05
1.700109263818232012e-03,2.643956124547759516e-03,7.292684703383932169e-05,4.386061876133871920e+03,3.539944412851863428e-05
1.343941987372545459e-03,1.009080880100648157e-04,4.343156037551966671e-04,4.386046960144423792e+03,3.082560443993919162e-05
2.551127738792271105e-03,2.868622794045715607e-04,5.404015918823083884e-04,4.386055367903895785e+03,4.135769003886367217e-05
1.154613981089147422e-04,2.355136084308700074e-03,4.513616670230854782e-04,4.386060061688961468e+03,2.615866926270234833e-05
3.134243672170944437e-03,1.651931127464617457e-04,5.193684585419593722e-04,4.386057740611551708e+03,3.011775285439786509e-05
3.652479569038326584e-03,2.242432625268391249e-03,2.901630803235288273e-04,4.386048769815579362e+03,2.548337131973065281e-05
2.166431015217792433e-04,2.242756424705961201e-03,2.530289721552234864e-04,4.386045266492234987e+03,4.083782882401666378e-05
3.069811454405612077e-03,1.623079010208719215e-03,3.957381634824044510e-04,4.386044746222778485e+03,3.924793305337325128e-05
4.285291770976424079e-04,5.528936638841094094e-04,1.045224952656825096e-04,4.386055959645182156e+03,2.872185160257177753e-05
2.138233252827078355e-04,2.162430773096993449e-03,4.558623313168859480e-04,4.386049783104070229e+03,3.489890639602031571e-05
2.433306705654305919e-03,2.294159047678843988e-03,3.947338751486237384e-04,4.386067144999793527e+03,3.775934344259193387e-05
1.369263331588438251e-03,1.457012226868316385e-03,2.009344708139396986e-04,4.386069066842200300e+03,3.330753896618914765e-05
2.834465059088209140e-03,6.688475893541595248e-04,3.989002778141388059e-05,4.386034192473145595e+03,3.293277689473305054e-05
2.379316518858894027e-03,3.744373778826804323e-03,3.594243414076255926e-04,4.386031784764092663e+03,2.842759903000117443e-05
3.117638247942189182e-03,2.682582982889068074e-03,2.985892740787447091e-04,4.386055533046381242e+03,2.482730408818614130e-05
2.856164042929771295e-03,3.270585857124920851e-03,1.567774834562458280e-04,4.386041344360390212e+03,3.984928977254317719e-05
1.357616320213025874e-03,9.169793070227586201e-04,2.751255113438656665e-04,4.386015726144548353e+03,3.995373367497118762e-05
3.513705517276777615e-03,1.391502372931926633e-03,2.333364517930898408e-04,4.386070230477075711e+03,3.447822751624600034e-05
3.419785328456498383e-03,2.060572236113528567e-03,3.191364026192209779e-04,4.386037555869229436e+03,3.008543527960996425e-05
3.421379039883376983e-03,1.962680009637059013e-03,3.979516482662852285e-04,4.386074365728419252e+03,3.024625921962065744e-05
3.724064288315001884e-04,7.376608562419578784e-04,2.495092911493525917e-04,4.386059558359027506e+03,3.599297858464576796e-05
1.979767555139767387e-03,3.825819658336560448e-03,5.448839144914119793e-04,4.386061876183880486e+03,3.984588887366447420e-05
3.377020256232743899e-03,1.276975384654833231e-03,5.417276581284864809e-04,4.386036107510838519e+03,3.953349084078345297e-05
2.743357103735278701e-03,1.579680188700835096e-03,4.060861925281755865e-04,4.386037953911762997e+03,3.698714219332267843e-05
9.956372242368856059e-05,6.091166640374134217e-04,4.749861450721036310e-04,4.386050886524968519e+03,3.461672899617674682e-05
2.575159892024004617e-03,1.463434708241165587e-03,3.003673116771836339e-04,4.386034292758379706e+03,2.450531436161050379e-05
3.598885688923621293e-03,2.519270474340129344e-03,2.443405457210559182e-04,4.386041544278640686e+03,2.675963199386419288e-05
5.115989848823429336e-04,1.191443181848012489e-03,5.488396159768459950e-04,4.386042295529643525e+03,3.989265493932808910e-05
1.753720430308274751e-03,1.889276758373988454e-03,2.992543517042427605e-04,4.386033463256564573e+03,3.407078231702610565e-05
3.521788340814813092e-03,2.411755259016839462e-03,4.088304609050573391e-04,4.386036325773010503e+03,1.904139257089147028e-05
1.563207420132991599e-03,1.399979824910098218e-04,5.369418552809054326e-04,4.386063311954278106e+03,2.510818261377606084e-05
3.765112350299490516e-03,3.765212066247440245e-03,5.351942288373715906e-04,4.386033971281674894e+03,3.495484101766993903e-05
3.249632636137339114e-03,2.731746695711738827e-03,4.943184366083044077e-04,4.386018587169691273e+03,1.797845823187040312e-05
2.396807707193367599e-03,5.570324993435441093e-04,2.405485904519694509e-04,4.386055487018265922e+03,2.674017876850505977e-05
3.853873950591623493e-03,1.414439403880146748e-03,4.962638315378816714e-04,4.386082580395972400e+03,3.321242867769899659e-05
4.016589202466002177e-04,1.348480211762620668e-03,2.211290461856026276e-04,4.386042744869582748e+03,3.541525273832863677e-05
2.375936586240827355e-04,5.028671380086302892e-04,1.372377365469302861e-04,4.386030390639078178e+03,3.477214880340080629e-05
3.332281397488305597e-03,2.781392487282599406e-04,1.905310054549850651e-04,4.386052947941364437e+03,2.809367931573055288e-05
7.572787416922340605e-05,2.768521450534512825e-03,3.635788625974641954e-04,4.386071868366492708e+03,3.575548818181433527e-05
2.571711017441991824e-03,1.504651500521414107e-03,1.414969502836274922e-04,4.386063056155586310e+03,2.834150417505485305e-05
1.948104447028726300e-03,1.009873027932615529e-03,1.206895305265248745e-04,4.386055187078509334e+03,2.986716428500486116e-05
2.920261943614548862e-03,2.149617467106212584e-03,1.503492010828315177e-04,4.386041997286116384e+03,3.635823657142039862e-05
1.253199558394979323e-03,3.834195728359634636e-03,4.849845761401924021e-04,4.386051748110055996e+03,3.473556402020349911e-05
3.490528787369703411e-03,1.843127697326642786e-03,3.647504544791922384e-04,4.386027892807481294e+03,3.850300689717963239e-05
1.515663041158469421e-03,3.402909450065682065e-04,2.475392967210560537e-04,4.386057723386704311e+03,3.486132752525640457e-05
2.369626113878494852e-03,1.162838843828637846e-03,4.854569584896413839e-04,4.386059937121702205e+03,3.350100278620266162e-05
6.217389149730726114e-04,1.475119263660455010e-03,9.358242183098213146e-05,4.386079938237143324e+03,2.484707105864617129e-05
1.625140321598107698e-03,1.867575432814495460e-04,1.774197684317415269e-04,4.386039331176596534e+03,3.053439096923674486e-05
1.608668896638892638e-03,1.913921377723712619e-03,3.236964029630789736e-04,4.386015686592812926e+03,2.885151314657518774e-05
1.112775297367061406e-03,2.090853490499550420e-03,3.048900988832517283e-04,4.386051904382783505e+03,2.846727374664167448e-05
1.343712875607577274e-03,3.750325007085926997e-03,4.769573494776695893e-04,4.386059040179170552e+03,4.362360961907563037e-05
3.900506026669138017e-03,2.757046963367756204e-03,2.344649408036081242e-04,4.386063418588834793e+03,3.092206104635722544e-05
1.140835974892912040e-03,2.640308674014474073e-03,5.503270561947881667e-04,4.386035646777163493e+03,3.968550034645152358e-05
2.498130174250605146e-03,3.500168069152557494e-03,2.092361270725382697e-04,4.386039400402823048e+03,3.444793688973411881e-05
1.634753746328626361e-03,3.594804315160839755e-03,4.349650295336481985e-04,4.386050524679344562e+03,3.728585973784268498e-05
3.894312584661333704e-03,3.081176032770840869e-03,2.724598630955661692e-04,4.386042716780618321e+03,3.253845574638642281e-05
