position_0,position_1,position_2,density,radius
2.251146341895793237e-03,1.616766008772360392e-03,5.469575552799775314e-04,4.386079687756692692e+03,3.560053488202897956e-05
2.438538248410471090e-03,2.900331530898343432e-03,2.164368269317854974e-04,4.386051626691697493e+03,3.047120674052824452e-05
2.665005982673640614e-03,1.052269609492972576e-03,1.692424619508315947e-04,4.386040701464079575e+03,4.351518863280544021e-05
2.840510952410224121e-03,2.083747791338714551e-03,3.942795076048537500e-04,4.386030524469518241e+03,4.279449137679953053e-05
1.090946867199721511e-03,2.389244339869745198e-03,2.695683488555362874e-04,4.386058883123640953e+03,2.861037874483264492e-05
2.381546509613881920e-03,1.177094964881297747e-03,4.152835550781688282e-04,4.386056173655423663e+03,3.245987596064854846e-05
3.205689214343203190e-03,1.053813886371591591e-03,1.921216573193526339e-04,4.386044657646739324e+03,2.946472664749303917e-05
2.635207731034253185e-03,2.770921024989597605e-03,4.105429999432905100e-04,4.386077369707742037e+03,2.919360392535827296e-05
2.722697145750866288e-03,1.575981439476100213e-03,2.415721031064924031e-04,4.386016892823964554e+03,2.215911225550420423e-05
1.036000878369482863e-03,6.507512620185936479e-04,4.024056239847582797e-04,4.386041463249292065e+03,3.411824300065302752e-05
3.992296587567298522e-04,3.722678441862353228e-03,4.747516470214380906e-04,4.386073410315141700e+03,3.253906720683047486e-05
3.370817222547148589e-03,6.480113047187209454e-04,3.504120848576493279e-05,4.386042271086456822e+03,2.305399120598345948e-05
3.122992316236284337e-03,3.239223574978010358e-04,5.646953828158927415e-04,4.386038911269744858e+03,2.908698319700194846e-05
2.685124969674059468e-03,2.993411166574400182e-03,1.679300317991146922e-04,4.386051427514546049e+03,4.022035451243286230e-05
2.685591281373076074e-03,1.988110373033485521e-04,4.835171515356122772e-04,4.386065442991831333e+03,2.838487315720862998e-05
6.959068037815516672e-04,2.779031723403916146e-03,1.492078625533197270e-04,4.386029035389071396e+03,2.634942695280396388e-05
3.017304578807468809e-04,1.927171931689472409e-03,1.229663796029933139e-04,4.386076171281238203e+03,3.234617682100142903e-05
2.897098936384849294e-03,9.739133960805190478e-04,2.196795806462133974e-04,4.386063689149814309e+03,4.505896422076316427e-05
2.265922223780414413e-03,1.152100405359962262e-03,2.337308009576391618e-04,4.386034877496485024e+03,2.843137494541612471e-05
3.240334791187890473e-03,7.393544401316232140e-04,7.864463679003258435e-05,4.386059293058138792e+03,3.509310035970609814e-05
1.326008139211323072e-03,1.703048323172290770e-03,3.224697314132962808e-04,4.386045138826192670e+03,3.663725351304932709e-05
1.496928056068463691e-03,3.143209500720863317e-03,4.971117607832061045e-05,4.386045887827680417e+03,2.834880440790153947e-05
1.731987324916376509e-03,1.537508885725935885e-03,3.779118510579672981e-04,4.386063012502286256e+03,3.603249825906833936e-05
3.836629115769964182e-03,2.040867991507133369e-03,5.623921202843017164e-04,4.386079479802679089e+03,3.053543012725114318e-05
1.222628901793454490e-03,1.558106745156395104e-04,1.224443688676665363e-04,4.386031041599932905e+03,3.446594293524774211e-05
1.587732742956250677e-03,1.278003029526861203e-03,8.602352900330845643e-05,4.386046671108880219e+03,3.448484343704168891e-05
1.735087878122205766e-03,1.363154692448139945e-03,9.849555715607589859e-05,4.386049205643882487e+03,3.302238247510146612e-05
1.194552074120656211e-03,3.526632032427021602e-03,1.910195017624010598e-04,4.386044761629389541e+03,2.472878595265082894e-05
2.839489113336678746e-03,2.439635051678214119e-03,2.618674229291399432e-04,4.386044183947405145e+03,3.816818331604302753e-05
9.716526300425948511e-04,1.483863519079291681e-03,3.497761460980758504e-04,4.386023132794272897e+03,2.979235706807700895e-05
1.411168314851182640e-03,8.751649613190090951e-04,9.083569619967261227e-05,4.386058030549835166e+03,2.732204864602797491e-05
3.502037972179588947e-03,1.763928431051597738e-03,3.695103123223392465e-04,4.386047331052008303e+03,2.242135604591227044e-05
1.962290415001910222e-03,3.465052958916262082e-03,3.249846362234624269e-04,4.386035710354012735e+03,3.383706435392307084e-05
1.924477921330310830e-03,3.668528370977139959e-03,4.163560535645964935e-04,4.386064952482318404e+03,3.518078311597644961e-05
4.619347950152147384e-04,7.238732508228852341e-04,4.606430710233895358e-04,4.386064131111766073e+03,2.025378024795030572e-05
3.321456477856155227e-03,2.177809971481592388e-03,3.291143379188879469e-04,4.386049432906649599e+03,3.267637415650099890e-05
2.520307522874044685e-03,1.759889265120394980e-03,3.979790401535909209e-04,4.386041211770658265e+03,2.813674600824925419e-05
4.610695940675488833e-04,3.813135808753973996e-03,4.327492965410088301e-04,4.386055872846774946e+03,3.466572715416146313e-05
2.517599298906666484e-03,1.275226594780911335e-03,1.149181664038737938e-04,4.386040714733020650e+03,2.705378387077572993e-05
1.643790272689367189e-03,2.634867508695394340e-03,3.707593448703765246e-04,4.386038051815437029e+03,3.539944412851863428e-05
1.537799934925239941e-03,2.446161332203064618e-03,4.689060156347877348e-04,4.386060208122195945e+03,3.082560443993919162e-05
1.443226244551302421e-04,1.806568590509390016e-03,4.337466430863603042e-04,4.386021120123056789e+03,4.135769003886367217e-05
2.182163725971200240e-03,2.597979525945590291e-03,3.091333710858890234e-04,4.386028241783228623e+03,2.615866926270234833e-05
3.937869866785020587e-03,2.453137429375420943e-04,2.951663127526796293e-04,4.386009941863194399e+03,3.011775285439786509e-05
3.864903640460940729e-04,6.564818701522683736e-04,2.357841645438763585e-04,4.386033001120204062e+03,2.548337131973065281e-05
6.502943555620283251e-04,3.816876709604142236e-03,5.315820171906501150e-04,4.386025422539069950e+03,4.083782882401666378e-05
3.237575648695476156e-03,2.499778485743685535e-03,3.937958911382130058e-05,4.386092340094885913e+03,3.924793305337325128e-05
3.037579831140792795e-03,2.973212614967990410e-03,3.052751151269766710e-04,4.386040746725421741e+03,2.872185160257177753e-05
3.583553029868134180e-03,3.605276170961208872e-03,3.126780232884809971e-04,4.386032741465587605e+03,3.489890639602031571e-05
2.423797795367134671e-03,3.948591592817427519e-03,1.944849725817618749e-04,4.386038319017122376e+03,3.775934344259193387e-05
1.310152105317325798e-03,7.522276518502408376e-04,5.111494564918672235e-04,4.386075228214305753e+03,3.330753896618914765e-05
2.961850196597961681e-03,4.485459476309652978e-04,5.573285373344411030e-04,4.386050840318442170e+03,3.293277689473305054e-05
2.910715458982687711e-03,3.382159434453897804e-03,5.458044987873396587e-05,4.386044256024147217e+03,2.842759903000117443e-05
2.019597343282403083e-03,2.784531826796227648e-03,3.236354549136766213e-04,4.386068962166533311e+03,2.482730408818614130e-05
2.653308296496088587e-03,3.246162143019504578e-03,2.346173953596536596e-04,4.386045573339072689e+03,3.984928977254317719e-05
3.366813471661889417e-03,6.785999394138217964e-04,1.808395480932213021e-04,4.386042918297936012e+03,3.995373367497118762e-05
2.048717469341749360e-04,1.467055891828776505e-03,2.362267389666392341e-04,4.386036447893578043e+03,3.447822751624600034e-05
3.202713991238910225e-03,2.603308675417978415e-03,2.658409936559338904e-04,4.386044826594354163e+03,3.008543527960996425e-05
2.599254156838229531e-03,2.381866634780298807e-04,1.275041016139843346e-04,4.386042073313834408e+03,3.024625921962065744e-05
2.498652958096853668e-03,2.555290851107297478e-03,4.447469494241249716e-04,4.386057647324457321e+03,3.599297858464576796e-05
1.619729157857346859e-03,2.872480654860333233e-03,3.957264797638472466e-04,4.386040784262284433e+03,3.984588887366447420e-05
3.816934397720468230e-03,8.830446988676286281e-04,3.269215911310423728e-04,4.386053236707718497e+03,3.953349084078345297e-05
2.091154543457213709e-03,1.396119562644591210e-03,3.136203673261224499e-04,4.386025033018028807e+03,3.698714219332267843e-05
9.470600715860712747e-04,2.217698731043536242e-04,3.385153150344916108e-04,4.386035498317117344e+03,3.461672899617674682e-05
1.351462146625192345e-03,7.433538588648701565e-04,2.029903682491338024e-04,4.386046106988430438e+03,2.450531436161050379e-05
2.212429976741936324e-04,3.777661599522923793e-03,3.443457723004486604e-04,4.386075336658540436e+03,2.675963199386419288e-05
3.233960808606731185e-03,1.698606828623605569e-03,5.098102148093360897e-04,4.386044802768364207e+03,3.989265493932808910e-05
1.934409608693321439e-03,2.290742538850555014e-03,2.956355590755428437e-04,4.386057039894649279e+03,3.407078231702610565e-05
2.924229296250837207e-03,2.264085861326536019e-03,1.716575032676782636e-04,4.386039058188393028e+03,1.904139257089147028e-05
5.999578416444165162e-04,2.419168374460212590e-03,2.940513199309519369e-04,4.386031071621996489e+03,2.510818261377606084e-05
4.121479973629762475e-04,1.589767212949509331e-03,3.078328382366004277e-04,4.386024049047859080e+03,3.495484101766993903e-05
3.295818862601131854e-03,3.196463222579171647e-04,2.145448490545883531e-04,4.386041543416466084e+03,1.797845823187040312e-05
3.273368726037484498e-03,2.585757962148122185e-03,1.852080971298791648e-04,4.386033328512375192e+03,2.674017876850505977e-05
3.358401651870407054e-03,1.973619795205258220e-03,2.991206101708851137e-04,4.386034416434048580e+03,3.321242867769899659e-05
3.872592434662198383e-03,3.756796525014324730e-03,2.251398115672465796e-04,4.386061774674947628e+03,3.541525273832863677e-05
5.873121866946797798e-04,1.314790813765594766e-03,5.094216806311285253e-05,4.386014722667889146e+03,3.477214880340080629e-05
1.099983334586810774e-04,1.587958880205167424e-03,5.398321546768675237e-04,4.386052417067156966e+03,2.809367931573055288e-05
3.458873238877514019e-03,2.044953047444675754e-03,3.344714265003060228e-04,4.386044899320861077e+03,3.575548818181433527e-05
5.173916271367869936e-05,8.781308736945334656e-04,4.180170829179674337e-05,4.386050272913672416e+03,2.834150417505485305e-05
3.002953382701466483e-03,6.037502945563082840e-04,4.993834806089298773e-04,4.386052628638258284e+03,2.986716428500486116e-05
2.562875216097030943e-03,9.373504256049527451e-04,1.195215616201057642e-04,4.386041918235710000e+03,3.635823657142039862e-05
2.501632571753269023e-03,3.575501323948771480e-03,4.158464006214966321e-04,4.386041051361649806e+03,3.473556402020349911e-05
1.405849425049342759e-03,2.342805318731930493e-03,2.010295047200252980e-04,4.386060353623746778e+03,3.850300689717963239e-05
3.961796234051513481e-03,2.978007024947229141e-03,3.606539922411799580e-04,4.386068794837053247e+03,3.486132752525640457e-05
1.698178362407352015e-03,2.464692720627866072e-03,2.155816789455439458e-04,4.386035576785671765e+03,3.350100278620266162e-05
2.498927954542200670e-03,3.564977767022899395e-04,5.118642406987131349e-04,4.386028517248128082e+03,2.484707105864617129e-05
1.089613928792119513e-03,9.907256572838252662e-04,1.906459886490939897e-04,4.386071051523889764e+03,3.053439096923674486e-05
2.304354141842763441e-03,2.176173735505494613e-03,2.953437051164842383e-04,4.386043591521253802e+03,2.885151314657518774e-05
2.857762091163308475e-03,1.276596266588371237e-03,4.531794970438227728e-04,4.386052144004258480e+03,2.846727374664167448e-05
7.296139942227740371e-04,3.105825278362176617e-03,3.839940869839735958e-04,4.386044022227372807e+03,4.362360961907563037e-05
2.721502881126285425e-03,1.927354402469297519e-03,3.898728564317328611e-04,4.386030973528248069e+03,3.092206104635722544e-05
3.525401151465189296e-04,3.378301504242553748e-03,6.860500093140231917e-05,4.386053753432422127e+03,3.968550034645152358e-05
6.191663000858498196e-04,2.301868339924757496e-03,4.271524118575118325e-04,4.386051048167736553e+03,3.444793688973411881e-05
3.366059068568456056e-04,3.651682100805311425e-03,5.488468525525144488e-04,4.386036197655285832e+03,3.728585973784268498e-05
2.416905781999377587e-03,1.926194439501698269e-03,4.291277441220001424e-04,4.386047989791862165e+03,3.253845574638642281e-05
