position_0,position_1,position_2,density,radius
3.711904451537153399e-03,2.676420102994125482e-03,2.901343874262748697e-04,4.386071847596068437e+03,3.652422634797245399e-05
3.221246220470279278e-03,3.776738323575973711e-03,4.017702811166689621e-05,4.386040162264896935e+03,2.818103261363845752e-05
3.906702691095159143e-03,3.645840928100105359e-04,4.733972640424244480e-04,4.386085030556464517e+03,2.422939595975897361e-05
1.134201446670755767e-03,5.502562471730976885e-04,2.674351198420792976e-04,4.386032120081945322e+03,2.927735865027116487e-05
2.568124645908182162e-03,1.530176452152553091e-03,5.656997978968928906e-05,4.386036140164368589e+03,2.674998222319731897e-05
2.389679644794784862e-03,3.576579217140742756e-03,2.395162449951459172e-04,4.386035063607364464e+03,4.104574846064389657e-05
8.866419102929648912e-04,1.774623321284030325e-03,6.294735510816974961e-05,4.386070704002787352e+03,3.756302824075045607e-05
3.259847656963126006e-03,3.282856890427665857e-03,3.467312561626134442e-04,4.386056596769783937e+03,3.448289735438055342e-05
3.278252245113854289e-03,2.515559496101370165e-03,4.484123023802042383e-04,4.386032942215481853e+03,3.908325197884021679e-05
2.386865830916873234e-03,1.662998394204649559e-03,5.404498372984945648e-04,4.386047504318914434e+03,3.746914391007166105e-05
2.162208580020365603e-03,2.414615318027876333e-03,1.475669073459184952e-04,4.386054872336955668e+03,2.732316321376119700e-05
2.492626111911882495e-03,2.280744737925807179e-03,1.359278058352675887e-04,4.386027085797904874e+03,3.970148473678316816e-05
2.674813833040423378e-04,2.410533985596112396e-03,4.407723093607218549e-04,4.386069698888840321e+03,3.307463713753593597e-05
2.091848106861470945e-03,9.276091050067951718e-04,3.874078561388264309e-04,4.386064193449662525e+03,3.754858705540941178e-05
3.538575495783767956e-04,1.771966388262137320e-03,1.248249271586935661e-04,4.386050216942952829e+03,3.981316876508320015e-05
7.566091113320725682e-04,8.268876278614149854e-04,2.387645254611620829e-04,4.386080387111676828e+03,2.974718044614557954e-05
2.273839000062718215e-04,1.596361646139424651e-03,3.064302122870415750e-04,4.386046549064349165e+03,2.537940064801845968e-05
1.934118154817600875e-03,1.537739047110768184e-03,4.843842013355761705e-04,4.386085257157850720e+03,2.816446199410295036e-05
6.036023112048536201e-04,2.022428865324706580e-03,6.475588666542123257e-05,4.386057215475287194e+03,3.143109594995374987e-05
3.170233793265825589e-04,2.289882579644417562e-03,3.346231358090686735e-04,4.386055721404276483e+03,3.777672015122611319e-05
3.482802060857714821e-03,2.227004227462438084e-03,5.401989766351810189e-04,4.386033888982281496e+03,3.879548971651978112e-05
2.114977468340664300e-04,4.069223252249644634e-04,4.332934846938796638e-05,4.386069658015014284e+03,1.852222733894532704e-05
7.616630665038488573e-04,2.162384949066268117e-03,3.778354826205581858e-04,4.386046962167964921e+03,3.265674163383497879e-05
2.107751478807753205e-04,3.755977414451034009e-03,4.838885985059864967e-04,4.386033639785797277e+03,3.128695792344753958e-05
1.197860634787168820e-03,3.324712858231171093e-04,1.204526607528197868e-04,4.386013342692356673e+03,2.805163827115933419e-05
5.269317045757176618e-04,5.124771172243100179e-04,3.101839876513661355e-04,4.386052499014025670e+03,2.567184390484683349e-05
9.986709179046519228e-04,1.441088341477858017e-03,5.642712577126808180e-04,4.386051142481509487e+03,3.006294345602646625e-05
2.721901997357819691e-03,3.758518628950707242e-03,1.153121164071207419e-04,4.386059652766532963e+03,4.165439848814433537e-05
1.535589846277914680e-03,2.215661733559532408e-03,7.130684454272785005e-05,4.386070371802064983e+03,2.983164608187620365e-05
4.924941049096288539e-05,2.670565666105152985e-03,3.757956916328643727e-04,4.386026642759482456e+03,3.277411550136773551e-05
1.649507172161399646e-03,1.959313656993045324e-03,2.552863491691357927e-04,4.386060257514488512e+03,3.560053488202897956e-05
1.250284607515151573e-04,1.351519276514467384e-03,1.259287399503224549e-04,4.386035260970184936e+03,3.047120674052824452e-05
4.286460507287264245e-04,3.787133183891095312e-03,3.509685206698722935e-04,4.386067797805737428e+03,4.351518863280544021e-05
2.895054678178382579e-03,1.277257802457755585e-03,2.450337061873183358e-04,4.386065142245126481e+03,4.279449137679953053e-05
9.627493839334793496e-04,4.109246134633964126e-04,1.257850353007603644e-04,4.386051702601936995e+03,2.861037874483264492e-05
3.170741643172193380e-03,2.698656991107905179e-03,3.251107146043636753e-04,4.386059207267723650e+03,3.245987596064854846e-05
1.901827431640542567e-03,3.664843313235583398e-03,6.881946460665778586e-05,4.386041964243323491e+03,2.946472664749303917e-05
1.135213358871420145e-03,1.408513124016947879e-03,4.529654327275972419e-04,4.386048797687310980e+03,2.919360392535827296e-05
3.948231107136592963e-03,9.741750813779288939e-04,5.079957640118442589e-04,4.386065304965439282e+03,2.215911225550420423e-05
3.299930506363248171e-03,9.174180021984471847e-04,2.464687391015569335e-04,4.386048299867097739e+03,3.411824300065302752e-05
1.644569798323458360e-03,3.881760965160471668e-03,1.293021005618908217e-04,4.386043944633356659e+03,3.253906720683047486e-05
3.182838313949029867e-03,1.344415896111122218e-03,4.278772416232042020e-04,4.386049758856974222e+03,2.305399120598345948e-05
1.684697294330645334e-03,2.308880554239976096e-03,4.802177178719542233e-04,4.386065729933263356e+03,2.908698319700194846e-05
3.192194966227284141e-03,3.436217393471718839e-03,7.119508979833780442e-05,4.386042927393134050e+03,4.022035451243286230e-05
2.757299550983369988e-03,5.803873321805450318e-04,2.542700993490257678e-04,4.386034400373970129e+03,2.838487315720862998e-05
2.191793106432281864e-03,1.616083456671433887e-03,3.107334926438175531e-04,4.386059293353047906e+03,2.634942695280396388e-05
3.953983779633117937e-03,5.644679053951868032e-04,3.939229626683239086e-04,4.386065582834506131e+03,3.234617682100142903e-05
1.593376043011710159e-03,5.651115923101259451e-04,1.259959939625433507e-04,4.386028802731301766e+03,4.505896422076316427e-05
3.771545520709345279e-03,3.496820801881341152e-03,5.210796510588596320e-04,4.386038259172602920e+03,2.843137494541612471e-05
3.931632285245155629e-03,8.537337946176975622e-04,2.234097661023342284e-04,4.386032213172826232e+03,3.509310035970609814e-05
2.664476678702288204e-03,1.936397020349375254e-03,2.570136867368725555e-04,4.386043503771316864e+03,3.663725351304932709e-05
1.439306759505550471e-03,2.369805390189380374e-03,3.410700905379685194e-04,4.386047926066063155e+03,2.834880440790153947e-05
6.702283762663631536e-04,1.888995918584591722e-03,3.282296223595285276e-04,4.386061144895008511e+03,3.603249825906833936e-05
2.276855271112579807e-03,8.581327747598422760e-04,4.305671130114689161e-04,4.386056455296304193e+03,3.053543012725114318e-05
1.335253010912804952e-04,1.429334136138380720e-03,4.488120028130526185e-04,4.386055117707684985e+03,3.446594293524774211e-05
2.251165009462947203e-03,1.061122282286934559e-03,4.035260160096127693e-04,4.386043702611735171e+03,3.448484343704168891e-05
2.433159636314900353e-03,1.953491503898518306e-03,1.041356756903355431e-04,4.386066610347851565e+03,3.302238247510146612e-05
1.057135960970889948e-03,1.680399035303721056e-03,3.546684705765695052e-04,4.386048802669446559e+03,2.472878595265082894e-05
2.053785012999764705e-03,1.168907327522820559e-03,4.155333240359303384e-05,4.386083508522649936e+03,3.816818331604302753e-05
1.985180972491225153e-03,1.155277368438711524e-03,4.267859118945149235e-04,4.386055698025804304e+03,2.979235706807700895e-05
1.217985876787402544e-04,2.334675906049097759e-03,5.407605813174215471e-04,4.386031010445548418e+03,2.732204864602797491e-05
7.122374399406832804e-04,1.887869276726309104e-03,7.317494107827810445e-05,4.386057595221525844e+03,2.242135604591227044e-05
2.494222235138786846e-03,2.198707034928409389e-03,2.506882719649039895e-04,4.386042463969363780e+03,3.383706435392307084e-05
2.084003965182697725e-03,3.558395019778258679e-03,1.391457899496015239e-04,4.386058067469170965e+03,3.518078311597644961e-05
1.095977937463744423e-04,3.432009376600213008e-03,3.431464245526484732e-04,4.386025502726081868e+03,2.025378024795030572e-05
3.537103218131226398e-03,2.381445256866821913e-03,4.658267743271987367e-04,4.386034472530555831e+03,3.267637415650099890e-05
1.722650978846373363e-03,2.985379234304482744e-03,5.245815944444044915e-04,4.386067619050396388e+03,2.813674600824925419e-05
2.283491464924938732e-03,7.452722319978408085e-04,1.773081666076280205e-04,4.386037571213566480e+03,3.466572715416146313e-05
8.108839165594307645e-04,1.001125060910593254e-03,1.943236587985783964e-04,4.386066311349621174e+03,2.705378387077572993e-05
2.216631736205227146e-03,2.345736808313366069e-03,2.611035845270041076e-04,4.386040279636627929e+03,3.539944412851863428e-05
2.454567288677528877e-03,3.520961141071760579e-04,7.808629573476626303e-05,4.386056085649242050e+03,3.082560443993919162e-05
7.144625923474630901e-04,2.070814705040118116e-03,1.520538460747096715e-04,4.386058435932234715e+03,4.135769003886367217e-05
1.144475597196523186e-03,1.606466711788551030e-03,4.708036688217710763e-04,4.386050527340015833e+03,2.615866926270234833e-05
8.473130373892314511e-05,2.588517372167352740e-03,3.911535553748284153e-04,4.386041538543575371e+03,3.011775285439786509e-05
3.179401609131321874e-03,3.708955748569695270e-03,3.653972012459374204e-05,4.386036756498750037e+03,2.548337131973065281e-05
6.434122655935380465e-04,3.513144381817157047e-03,2.784991610257707114e-04,4.386019682007687152e+03,4.083782882401666378e-05
2.253292457588383906e-03,2.639311853337380012e-03,3.933839744867031075e-04,4.386041473819666862e+03,3.924793305337325128e-05
3.702160845676249860e-03,3.959251054804913648e-03,4.194478167144492006e-04,4.386056545894294686e+03,2.872185160257177753e-05
1.163736331026619161e-03,3.492503722094706612e-03,6.099594294190817064e-05,4.386075517500366004e+03,3.489890639602031571e-05
9.446318323671862738e-04,3.559532822285073166e-03,1.721270053446181947e-04,4.386068789132826168e+03,3.775934344259193387e-05
9.012130899206184697e-04,5.766074843602080058e-04,4.915447968660671728e-04,4.386062060115431450e+03,3.330753896618914765e-05
2.000229199490462413e-03,2.688053374543443712e-03,1.606263675602038208e-04,4.386063305965443760e+03,3.293277689473305054e-05
3.017490744800786859e-03,3.025239513092874925e-03,1.982135913556542584e-04,4.386057081404451310e+03,2.842759903000117443e-05
1.647165550902351212e-03,8.531763252447981940e-04,5.622731631085127685e-04,4.386039325525170170e+03,2.482730408818614130e-05
2.570805989663986837e-03,3.703542992819025548e-03,1.977012190682673207e-04,4.386071951491691834e+03,3.984928977254317719e-05
3.105038463061014515e-03,3.042190484633048274e-03,3.996786733759673900e-04,4.386057344377015397e+03,3.995373367497118762e-05
3.830447088007840010e-03,1.581561391104495352e-03,1.038948184240155753e-04,4.386052527878279761e+03,3.447822751624600034e-05
2.676503565432797153e-03,2.903441431586350086e-03,3.405198840255975815e-04,4.386029737467883024e+03,3.008543527960996425e-05
8.450068965392686397e-04,2.017554215543823637e-03,1.986749577651483615e-04,4.386047787623650947e+03,3.024625921962065744e-05
1.715087504063488770e-03,2.570420605197716070e-03,4.294768276498793285e-04,4.386048345640525440e+03,3.599297858464576796e-05
9.502382540242851729e-04,1.628846232905445347e-03,1.798928673750551537e-04,4.386068275714403171e+03,3.984588887366447420e-05
8.183547441136635684e-04,3.111142307851152457e-03,5.131932413680137962e-04,4.386051947993821159e+03,3.953349084078345297e-05
1.490528223938709452e-03,2.986527518883072031e-03,5.088297311830450222e-04,4.386044940311364371e+03,3.698714219332267843e-05
3.360533466131044537e-03,7.532134800972100069e-04,5.421844640970095459e-04,4.386082813651360084e+03,3.461672899617674682e-05
1.512749926908787436e-03,1.364841560964344738e-03,5.890431212636951350e-05,4.386029713990835262e+03,2.450531436161050379e-05
1.945434592275478887e-03,4.569797660838355183e-04,1.625818562626421646e-04,4.386046752599748288e+03,2.675963199386419288e-05
1.282375776716997455e-03,3.210665490048265989e-03,4.953347119097829127e-04,4.386021432743847981e+03,3.989265493932808910e-05
1.223325524041980316e-03,3.410350233765395422e-03,4.899962874138078439e-04,4.386060684245043376e+03,3.407078231702610565e-05
3.048525156258418377e-03,6.002352901232281372e-04,4.069456840543443925e-04,4.386073080506368569e+03,1.904139257089147028e-05
3.757748767360247818e-03,2.720995395718044628e-03,2.074256992680674006e-04,4.386040317208582564e+03,2.510818261377606084e-05
2.002276769825938121e-03,2.572712581958956288e-03,3.056032713239088643e-04,4.386067809940966072e+03,3.495484101766993903e-05
4.934770872503493932e-04,1.255013776055063446e-03,4.705643895225956864e-04,4.386040911937964665e+03,1.797845823187040312e-05
3.426343418056553881e-03,5.685974547913140963e-04,5.472382461759441258e-04,4.386072311190142500e+03,2.674017876850505977e-05
1.326660904586313963e-03,2.638473287980871041e-03,4.343676381753337691e-04,4.386061413931537572e+03,3.321242867769899659e-05
3.225689629070591959e-03,3.751426132178987786e-03,2.010027317952135491e-04,4.386064271637815182e+03,3.541525273832863677e-05
3.409093738636925688e-03,5.523616893447431996e-04,4.087651179991330956e-04,4.386015529017427070e+03,3.477214880340080629e-05
2.954314828586915211e-03,2.700907165314758197e-03,1.653056224295939810e-04,4.386079484891612083e+03,2.809367931573055288e-05
3.465495908391995165e-03,6.991141080805153779e-04,6.410088678559855207e-05,4.386060015616702913e+03,3.575548818181433527e-05
2.857533392568937635e-03,1.903292971169178718e-03,4.896708859948811863e-04,4.386041512011427585e+03,2.834150417505485305e-05
1.540553757721264050e-03,6.929295098186388085e-04,4.817681670121121335e-04,4.386065804590124571e+03,2.986716428500486116e-05
2.192081990644704961e-03,7.793837553767481597e-04,4.162048520375441854e-04,4.386040390305713117e+03,3.635823657142039862e-05
2.043682476955503528e-03,2.410005188415785798e-03,2.792554394769923500e-04,4.386068911507521079e+03,3.473556402020349911e-05
4.519919765612922841e-04,3.329321662452219052e-03,3.894387603818141343e-04,4.386029875564821850e+03,3.850300689717963239e-05
2.774359616054265006e-03,1.461484561770008423e-03,5.011233560325572970e-04,4.386058890694799629e+03,3.486132752525640457e-05
2.886386051724632289e-03,4.763190818371917045e-04,2.508458772963140194e-04,4.386051698611508073e+03,3.350100278620266162e-05
3.526320607221987858e-03,2.112884782465451359e-04,5.539202687134569311e-04,4.386028413151860150e+03,2.484707105864617129e-05
2.705709033462007189e-03,2.517480939642849531e-03,1.763472206261309280e-04,4.386038366776746443e+03,3.053439096923674486e-05
1.009662628976146703e-03,3.742724780892127661e-03,1.906037624178546976e-04,4.386013246863572022e+03,2.885151314657518774e-05
3.086335417475298635e-03,1.578572254884292366e-03,1.040913487107392833e-04,4.386048697412767979e+03,2.846727374664167448e-05
8.554992047328239721e-05,2.173168018475537568e-03,5.439569122385522291e-04,4.386041346244282067e+03,4.362360961907563037e-05
1.484637932444398843e-03,1.437601150704489192e-03,2.160969877306618680e-04,4.386054140189835380e+03,3.092206104635722544e-05
2.080544764294475508e-03,1.767369021276018462e-03,4.977945719350147270e-04,4.386041153647610372e+03,3.968550034645152358e-05
2.021702807124217075e-03,2.030496869713634134e-03,1.079376617975368632e-04,4.386041281999890998e+03,3.444793688973411881e-05
3.894959446016954194e-03,1.018536514918765186e-03,7.583341555541152368e-05,4.386060853091736135e+03,3.728585973784268498e-05
2.641967941895897922e-03,2.375259331797404880e-03,2.546094511605386575e-04,4.386022482267408122e+03,3.253845574638642281e-05
